Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
17/09/2023 1:02:31 AM,"525","69.3","48","985.6"
17/09/2023 1:04:31 AM,"512","69.3","48","985.6"
17/09/2023 1:06:31 AM,"524","69.3","48","985.5"
17/09/2023 1:08:31 AM,"519","69.4","48","985.5"
17/09/2023 1:10:31 AM,"526","69.3","48","985.5"
17/09/2023 1:12:31 AM,"514","69.1","47","985.5"
17/09/2023 1:14:31 AM,"523","68.5","47","985.5"
17/09/2023 1:16:31 AM,"515","68.1","48","985.4"
17/09/2023 1:18:31 AM,"515","67.9","48","985.3"
17/09/2023 1:20:31 AM,"524","68.0","48","985.3"
17/09/2023 1:22:31 AM,"519","68.0","48","985.3"
17/09/2023 1:24:31 AM,"511","68.1","49","985.3"
17/09/2023 1:26:31 AM,"522","68.2","49","985.3"
17/09/2023 1:28:31 AM,"531","68.3","49","985.3"
17/09/2023 1:30:31 AM,"515","68.4","49","985.3"
17/09/2023 1:32:31 AM,"520","68.5","49","985.3"
17/09/2023 1:34:31 AM,"524","68.5","49","985.2"
17/09/2023 1:36:31 AM,"532","68.5","49","985.0"
17/09/2023 1:38:31 AM,"521","68.5","49","985.0"
17/09/2023 1:40:31 AM,"529","68.6","49","985.0"
17/09/2023 1:42:31 AM,"528","68.6","49","985.0"
17/09/2023 1:44:31 AM,"529","68.7","49","985.1"
17/09/2023 1:46:31 AM,"521","68.7","49","985.1"
17/09/2023 1:48:31 AM,"514","68.8","49","985.1"
17/09/2023 1:50:31 AM,"524","68.8","49","985.0"
17/09/2023 1:52:31 AM,"510","68.8","49","985.1"
17/09/2023 1:54:31 AM,"521","68.8","49","985.1"
17/09/2023 1:56:31 AM,"525","68.9","49","985.1"
17/09/2023 1:58:31 AM,"534","68.9","49","985.2"
17/09/2023 2:00:31 AM,"517","68.9","49","985.2"
17/09/2023 2:02:31 AM,"530","69.0","49","985.3"
17/09/2023 2:04:31 AM,"535","69.0","49","985.3"
17/09/2023 2:06:31 AM,"521","69.0","49","985.2"
17/09/2023 2:08:31 AM,"511","69.0","49","985.0"
17/09/2023 2:10:31 AM,"521","69.0","49","985.0"
17/09/2023 2:12:31 AM,"529","69.0","49","984.9"
17/09/2023 2:14:31 AM,"511","69.0","49","984.9"
17/09/2023 2:16:31 AM,"528","69.1","49","984.9"
17/09/2023 2:18:31 AM,"524","69.1","49","984.9"
17/09/2023 2:20:31 AM,"525","69.1","49","984.9"
17/09/2023 2:22:31 AM,"517","69.1","49","984.9"
17/09/2023 2:24:31 AM,"520","69.2","49","984.9"
17/09/2023 2:26:31 AM,"514","69.2","49","984.9"
17/09/2023 2:28:31 AM,"520","69.2","49","984.9"
17/09/2023 2:30:31 AM,"530","69.2","49","984.9"
17/09/2023 2:32:31 AM,"533","69.3","49","984.9"
17/09/2023 2:34:31 AM,"525","69.3","49","984.9"
17/09/2023 2:36:31 AM,"510","69.3","49","984.9"
17/09/2023 2:38:31 AM,"524","69.3","49","984.9"
17/09/2023 2:40:31 AM,"529","69.3","49","984.9"
17/09/2023 2:42:31 AM,"524","69.3","49","984.9"
17/09/2023 2:44:31 AM,"523","69.3","49","984.8"
17/09/2023 2:46:31 AM,"525","69.3","49","984.9"
17/09/2023 2:48:31 AM,"514","69.3","49","984.8"
17/09/2023 2:50:31 AM,"524","69.3","49","984.8"
17/09/2023 2:52:31 AM,"518","69.3","49","984.8"
17/09/2023 2:54:31 AM,"529","69.3","49","984.7"
17/09/2023 2:56:31 AM,"527","69.3","49","984.6"
17/09/2023 2:58:31 AM,"518","69.3","49","984.6"
17/09/2023 3:00:31 AM,"519","69.3","49","984.6"
17/09/2023 3:02:31 AM,"534","69.4","49","984.5"
17/09/2023 3:04:31 AM,"529","69.3","49","984.6"
17/09/2023 3:06:31 AM,"509","69.3","48","984.6"
17/09/2023 3:08:31 AM,"516","68.9","48","984.7"
17/09/2023 3:10:31 AM,"504","68.5","47","984.7"
17/09/2023 3:12:31 AM,"511","68.1","48","984.7"
17/09/2023 3:14:31 AM,"506","67.8","48","984.7"
17/09/2023 3:16:31 AM,"508","67.9","49","984.7"
17/09/2023 3:18:31 AM,"516","67.9","49","984.7"
17/09/2023 3:20:31 AM,"508","68.0","49","984.7"
17/09/2023 3:22:31 AM,"503","68.2","49","984.7"
17/09/2023 3:24:31 AM,"504","68.2","49","984.6"
17/09/2023 3:26:31 AM,"513","68.3","49","984.6"
17/09/2023 3:28:31 AM,"511","68.4","49","984.6"
17/09/2023 3:30:31 AM,"511","68.4","49","984.7"
17/09/2023 3:32:31 AM,"512","68.5","49","984.7"
17/09/2023 3:34:31 AM,"521","68.5","49","984.6"
17/09/2023 3:36:31 AM,"508","68.5","49","984.7"
17/09/2023 3:38:31 AM,"512","68.5","49","984.6"
17/09/2023 3:40:31 AM,"517","68.6","49","984.6"
17/09/2023 3:42:31 AM,"506","68.6","49","984.6"
17/09/2023 3:44:31 AM,"504","68.6","49","984.6"
17/09/2023 3:46:31 AM,"497","68.7","49","984.6"
17/09/2023 3:48:31 AM,"512","68.7","49","984.6"
17/09/2023 3:50:31 AM,"508","68.7","49","984.5"
17/09/2023 3:52:31 AM,"513","68.8","49","984.5"
17/09/2023 3:54:31 AM,"513","68.7","49","984.5"
17/09/2023 3:56:31 AM,"518","68.8","49","984.4"
17/09/2023 3:58:31 AM,"511","68.8","49","984.4"
17/09/2023 4:00:31 AM,"505","68.8","49","984.4"
17/09/2023 4:02:31 AM,"513","68.9","49","984.3"
17/09/2023 4:04:31 AM,"518","68.9","49","984.3"
17/09/2023 4:06:31 AM,"516","69.0","49","984.3"
17/09/2023 4:08:31 AM,"511","68.9","49","984.2"
17/09/2023 4:10:31 AM,"513","68.9","49","984.1"
17/09/2023 4:12:31 AM,"508","69.0","49","984.1"
17/09/2023 4:14:31 AM,"505","68.9","49","984.0"
17/09/2023 4:16:31 AM,"500","69.0","49","984.0"
17/09/2023 4:18:31 AM,"503","69.0","49","984.0"
17/09/2023 4:20:31 AM,"509","69.1","49","984.0"
17/09/2023 4:22:31 AM,"501","69.0","49","983.9"
17/09/2023 4:24:31 AM,"506","69.0","49","983.9"
17/09/2023 4:26:31 AM,"507","69.0","49","983.9"
17/09/2023 4:28:31 AM,"515","69.1","49","984.0"
17/09/2023 4:30:31 AM,"514","69.0","49","984.0"
17/09/2023 4:32:31 AM,"519","69.1","49","983.9"
17/09/2023 4:34:31 AM,"506","69.1","49","983.9"
17/09/2023 4:36:31 AM,"512","69.1","49","983.9"
17/09/2023 4:38:31 AM,"506","69.1","49","983.9"
17/09/2023 4:40:31 AM,"505","69.1","49","983.9"
17/09/2023 4:42:31 AM,"508","69.1","49","983.9"
17/09/2023 4:44:31 AM,"517","69.1","49","983.9"
17/09/2023 4:46:31 AM,"530","69.1","49","983.9"
17/09/2023 4:48:31 AM,"515","69.2","49","983.9"
17/09/2023 4:50:31 AM,"507","69.1","49","983.9"
17/09/2023 4:52:31 AM,"516","69.2","49","984.0"
17/09/2023 4:54:31 AM,"521","69.2","49","983.9"
17/09/2023 4:56:31 AM,"513","69.2","49","983.9"
17/09/2023 4:58:31 AM,"508","69.2","49","984.0"
17/09/2023 5:00:31 AM,"511","69.2","49","984.0"
17/09/2023 5:02:31 AM,"509","69.2","49","983.9"
17/09/2023 5:04:31 AM,"517","69.2","49","983.9"
17/09/2023 5:06:31 AM,"517","69.2","49","983.9"
17/09/2023 5:08:31 AM,"515","69.2","49","984.0"
17/09/2023 5:10:31 AM,"505","69.2","49","984.0"
17/09/2023 5:12:31 AM,"508","69.2","49","983.9"
17/09/2023 5:14:31 AM,"513","69.2","49","983.9"
17/09/2023 5:16:31 AM,"515","69.2","49","984.0"
17/09/2023 5:18:31 AM,"517","69.2","49","983.9"
17/09/2023 5:20:31 AM,"524","69.2","49","984.0"
17/09/2023 5:22:31 AM,"517","69.3","49","984.0"
17/09/2023 5:24:31 AM,"512","69.3","49","984.0"
17/09/2023 5:26:31 AM,"518","69.3","49","984.0"
17/09/2023 5:28:31 AM,"516","69.2","49","984.0"
17/09/2023 5:30:31 AM,"513","69.3","49","984.0"
17/09/2023 5:32:31 AM,"511","69.2","49","983.9"
17/09/2023 5:34:31 AM,"520","69.2","49","983.9"
17/09/2023 5:36:31 AM,"526","69.3","49","983.9"
17/09/2023 5:38:31 AM,"522","69.3","49","983.9"
17/09/2023 5:40:31 AM,"511","69.3","49","983.9"
17/09/2023 5:42:31 AM,"533","69.3","49","983.9"
17/09/2023 5:44:31 AM,"524","69.3","49","983.9"
17/09/2023 5:46:31 AM,"519","69.3","49","983.8"
17/09/2023 5:48:31 AM,"514","69.3","49","983.8"
17/09/2023 5:50:31 AM,"522","69.3","49","983.9"
17/09/2023 5:52:31 AM,"530","69.3","49","983.9"
17/09/2023 5:54:31 AM,"530","69.3","49","983.9"
17/09/2023 5:56:31 AM,"539","69.3","49","983.9"
17/09/2023 5:58:31 AM,"524","69.0","48","983.9"
17/09/2023 6:00:31 AM,"537","68.5","48","983.9"
17/09/2023 6:02:31 AM,"537","68.0","49","983.9"
17/09/2023 6:04:31 AM,"530","67.9","49","983.9"
17/09/2023 6:06:31 AM,"526","67.8","49","984.0"
17/09/2023 6:08:31 AM,"530","67.9","49","984.0"
17/09/2023 6:10:31 AM,"530","68.0","49","983.9"
17/09/2023 6:12:31 AM,"535","68.0","49","983.9"
17/09/2023 6:14:31 AM,"529","68.2","49","983.9"
17/09/2023 6:16:31 AM,"531","68.2","49","984.0"
17/09/2023 6:18:31 AM,"531","68.3","49","983.9"
17/09/2023 6:20:31 AM,"535","68.4","49","983.9"
17/09/2023 6:22:31 AM,"537","68.4","50","984.0"
17/09/2023 6:24:31 AM,"538","68.4","50","984.0"
17/09/2023 6:26:31 AM,"521","68.5","50","984.1"
17/09/2023 6:28:31 AM,"526","68.5","50","984.1"
17/09/2023 6:30:31 AM,"527","68.5","50","984.2"
17/09/2023 6:32:31 AM,"526","68.5","50","984.2"
17/09/2023 6:34:31 AM,"525","68.5","50","984.2"
17/09/2023 6:36:31 AM,"532","68.6","50","984.2"
17/09/2023 6:38:31 AM,"543","68.5","50","984.2"
17/09/2023 6:40:31 AM,"526","68.6","50","984.2"
17/09/2023 6:42:31 AM,"531","68.6","50","984.2"
17/09/2023 6:44:31 AM,"533","68.6","50","984.1"
17/09/2023 6:46:31 AM,"527","68.6","50","984.1"
17/09/2023 6:48:31 AM,"544","68.6","50","984.1"
17/09/2023 6:50:31 AM,"534","68.7","50","984.1"
17/09/2023 6:52:31 AM,"548","68.6","50","984.1"
17/09/2023 6:54:31 AM,"534","68.7","50","984.1"
17/09/2023 6:56:31 AM,"539","68.7","50","984.1"
17/09/2023 6:58:31 AM,"523","68.7","50","984.2"
17/09/2023 7:00:31 AM,"540","68.8","50","984.1"
17/09/2023 7:02:31 AM,"532","68.8","50","984.1"
17/09/2023 7:04:31 AM,"532","68.8","50","984.1"
17/09/2023 7:06:31 AM,"530","68.8","50","984.1"
17/09/2023 7:08:31 AM,"552","68.8","50","984.2"
17/09/2023 7:10:31 AM,"529","68.8","50","984.2"
17/09/2023 7:12:31 AM,"531","68.8","50","984.2"
17/09/2023 7:14:31 AM,"540","68.8","50","984.2"
17/09/2023 7:16:31 AM,"533","68.8","50","984.1"
17/09/2023 7:18:31 AM,"549","68.8","50","984.1"
17/09/2023 7:20:31 AM,"539","68.8","50","984.1"
17/09/2023 7:22:31 AM,"542","68.9","50","984.1"
17/09/2023 7:24:31 AM,"534","68.9","50","984.1"
17/09/2023 7:26:31 AM,"531","68.9","50","984.1"
17/09/2023 7:28:31 AM,"539","68.9","50","984.2"
17/09/2023 7:30:31 AM,"540","68.9","50","984.2"
17/09/2023 7:32:31 AM,"532","68.9","50","984.2"
17/09/2023 7:34:31 AM,"539","69.0","50","984.3"
17/09/2023 7:36:31 AM,"531","68.9","50","984.3"
17/09/2023 7:38:31 AM,"551","68.9","50","984.4"
17/09/2023 7:40:31 AM,"549","69.0","50","984.4"
17/09/2023 7:42:31 AM,"541","69.0","50","984.4"
17/09/2023 7:44:31 AM,"534","69.0","50","984.4"
17/09/2023 7:46:31 AM,"543","69.0","50","984.3"
17/09/2023 7:48:31 AM,"536","69.0","50","984.4"
17/09/2023 7:50:31 AM,"543","69.0","50","984.3"
17/09/2023 7:52:31 AM,"543","69.0","50","984.4"
17/09/2023 7:54:31 AM,"546","69.0","50","984.4"
17/09/2023 7:56:31 AM,"549","69.0","50","984.4"
17/09/2023 7:58:31 AM,"544","69.0","50","984.5"
17/09/2023 8:00:31 AM,"553","69.0","50","984.4"
17/09/2023 8:02:31 AM,"538","69.1","50","984.4"
17/09/2023 8:04:31 AM,"560","69.1","50","984.4"
17/09/2023 8:06:31 AM,"560","69.0","50","984.4"
17/09/2023 8:08:31 AM,"552","69.1","50","984.4"
17/09/2023 8:10:31 AM,"558","69.1","50","984.3"
17/09/2023 8:12:31 AM,"562","69.1","50","984.4"
17/09/2023 8:14:31 AM,"555","69.1","50","984.4"
17/09/2023 8:16:31 AM,"562","69.1","50","984.4"
17/09/2023 8:18:31 AM,"548","69.2","50","984.4"
17/09/2023 8:20:31 AM,"549","69.1","50","984.4"
17/09/2023 8:22:31 AM,"541","69.2","50","984.4"
17/09/2023 8:24:31 AM,"539","69.2","50","984.3"
17/09/2023 8:26:31 AM,"545","69.2","50","984.3"
17/09/2023 8:28:31 AM,"549","69.2","50","984.3"
17/09/2023 8:30:31 AM,"554","69.3","50","984.3"
17/09/2023 8:32:31 AM,"545","69.2","50","984.3"
17/09/2023 8:34:31 AM,"552","69.2","50","984.3"
17/09/2023 8:36:31 AM,"551","69.2","50","984.3"
17/09/2023 8:38:31 AM,"551","69.3","50","984.2"
17/09/2023 8:40:31 AM,"549","69.2","50","984.3"
17/09/2023 8:42:31 AM,"558","69.3","50","984.2"
17/09/2023 8:44:31 AM,"560","69.3","50","984.2"
17/09/2023 8:46:31 AM,"554","69.3","50","984.2"
17/09/2023 8:48:31 AM,"551","69.3","50","984.3"
17/09/2023 8:50:31 AM,"553","69.3","50","984.2"
17/09/2023 8:52:31 AM,"556","69.3","50","984.2"
17/09/2023 8:54:31 AM,"553","69.3","50","984.2"
17/09/2023 8:56:31 AM,"555","69.3","50","984.2"
17/09/2023 8:58:31 AM,"555","69.3","50","984.1"
17/09/2023 9:00:31 AM,"555","69.3","50","984.1"
17/09/2023 9:02:31 AM,"555","69.4","50","984.1"
17/09/2023 9:04:31 AM,"552","69.4","50","984.2"
17/09/2023 9:06:31 AM,"561","69.4","50","984.1"
17/09/2023 9:08:31 AM,"560","69.4","50","984.2"
17/09/2023 9:10:31 AM,"556","69.4","50","984.3"
17/09/2023 9:12:31 AM,"556","69.5","50","984.3"
17/09/2023 9:14:31 AM,"558","69.4","50","984.3"
17/09/2023 9:16:31 AM,"563","69.5","50","984.2"
17/09/2023 9:18:31 AM,"557","69.5","50","984.3"
17/09/2023 9:20:31 AM,"539","69.3","49","984.2"
17/09/2023 9:22:31 AM,"556","69.0","48","984.3"
17/09/2023 9:24:31 AM,"544","68.5","49","984.3"
17/09/2023 9:26:31 AM,"556","68.1","49","984.4"
17/09/2023 9:28:31 AM,"547","68.1","50","984.4"
17/09/2023 9:30:31 AM,"545","68.2","50","984.5"
17/09/2023 9:32:31 AM,"551","68.3","50","984.5"
17/09/2023 9:34:31 AM,"546","68.4","50","984.4"
17/09/2023 9:36:31 AM,"537","68.5","50","984.5"
17/09/2023 9:38:31 AM,"533","68.5","50","984.5"
17/09/2023 9:40:31 AM,"538","68.6","50","984.5"
17/09/2023 9:42:31 AM,"533","68.7","50","984.5"
17/09/2023 9:44:31 AM,"546","68.7","50","984.5"
17/09/2023 9:46:31 AM,"541","68.8","50","984.5"
17/09/2023 9:48:31 AM,"542","68.9","50","984.5"
17/09/2023 9:50:31 AM,"540","68.9","50","984.6"
17/09/2023 9:52:31 AM,"534","69.0","50","984.5"
17/09/2023 9:54:31 AM,"548","69.1","50","984.5"
17/09/2023 9:56:31 AM,"548","69.1","50","984.5"
17/09/2023 9:58:31 AM,"535","69.1","50","984.4"
17/09/2023 10:00:31 AM,"559","69.2","50","984.4"
17/09/2023 10:02:31 AM,"548","69.2","50","984.4"
17/09/2023 10:04:31 AM,"531","69.2","50","984.4"
17/09/2023 10:06:31 AM,"543","69.3","50","984.4"
17/09/2023 10:08:31 AM,"546","69.3","50","984.4"
17/09/2023 10:10:31 AM,"547","69.3","50","984.4"
17/09/2023 10:12:31 AM,"543","69.3","50","984.4"
17/09/2023 10:14:31 AM,"545","69.4","50","984.4"
17/09/2023 10:16:31 AM,"544","69.5","50","984.4"
17/09/2023 10:18:31 AM,"546","69.5","50","984.4"
17/09/2023 10:20:31 AM,"540","69.6","50","984.4"
17/09/2023 10:22:31 AM,"547","69.6","50","984.3"
17/09/2023 10:24:31 AM,"543","69.7","50","984.4"
17/09/2023 10:26:31 AM,"550","69.7","50","984.3"
17/09/2023 10:28:31 AM,"539","69.8","50","984.3"
17/09/2023 10:30:31 AM,"532","69.8","50","984.3"
17/09/2023 10:32:31 AM,"547","69.9","50","984.3"
17/09/2023 10:34:31 AM,"550","70.0","50","984.3"
17/09/2023 10:36:31 AM,"545","70.0","50","984.3"
17/09/2023 10:38:31 AM,"535","70.0","50","984.3"
17/09/2023 10:40:31 AM,"540","70.2","50","984.3"
17/09/2023 10:42:31 AM,"551","70.3","49","984.3"
17/09/2023 10:44:31 AM,"553","70.3","50","984.3"
17/09/2023 10:46:31 AM,"539","70.3","50","984.3"
17/09/2023 10:48:31 AM,"545","70.3","49","984.3"
17/09/2023 10:50:31 AM,"536","70.4","49","984.3"
17/09/2023 10:52:31 AM,"530","70.2","48","984.3"
17/09/2023 10:54:31 AM,"540","69.7","48","984.3"
17/09/2023 10:56:31 AM,"530","69.3","49","984.3"
17/09/2023 10:58:31 AM,"513","69.3","49","984.3"
17/09/2023 11:00:31 AM,"522","69.3","49","984.3"
17/09/2023 11:02:31 AM,"528","69.5","50","984.3"
17/09/2023 11:04:31 AM,"538","69.6","49","984.2"
17/09/2023 11:06:31 AM,"530","69.8","49","984.1"
17/09/2023 11:08:31 AM,"534","70.0","49","984.2"
17/09/2023 11:10:31 AM,"541","70.1","49","984.1"
17/09/2023 11:12:31 AM,"550","70.3","49","984.2"
17/09/2023 11:14:31 AM,"543","70.3","49","984.2"
17/09/2023 11:16:31 AM,"534","70.5","49","984.2"
17/09/2023 11:18:31 AM,"521","70.7","49","984.2"
17/09/2023 11:20:31 AM,"530","70.8","49","984.2"
17/09/2023 11:22:31 AM,"536","70.9","49","984.2"
17/09/2023 11:24:31 AM,"536","71.1","49","984.1"
17/09/2023 11:26:31 AM,"529","71.2","49","984.1"
17/09/2023 11:28:31 AM,"534","71.3","49","984.1"
17/09/2023 11:30:31 AM,"543","71.4","49","984.1"
17/09/2023 11:32:31 AM,"537","71.5","49","984.1"
17/09/2023 11:34:31 AM,"532","71.6","49","984.1"
17/09/2023 11:36:31 AM,"544","71.8","49","984.1"
17/09/2023 11:38:31 AM,"521","71.9","49","984.1"
17/09/2023 11:40:31 AM,"533","71.9","48","984.1"
17/09/2023 11:42:31 AM,"524","71.7","48","984.1"
17/09/2023 11:44:31 AM,"520","71.2","47","984.1"
17/09/2023 11:46:31 AM,"514","70.9","48","984.2"
17/09/2023 11:48:31 AM,"531","70.9","48","984.1"
17/09/2023 11:50:31 AM,"534","71.0","49","984.2"
17/09/2023 11:52:31 AM,"521","71.2","49","984.1"
17/09/2023 11:54:31 AM,"525","71.3","49","984.1"
17/09/2023 11:56:31 AM,"521","71.5","49","984.1"
17/09/2023 11:58:31 AM,"530","71.7","49","984.1"
17/09/2023 12:00:31 PM,"520","71.9","48","984.1"
17/09/2023 12:02:31 PM,"520","72.0","48","984.1"
17/09/2023 12:04:31 PM,"518","72.1","48","984.1"
17/09/2023 12:06:31 PM,"517","72.3","48","984.0"
17/09/2023 12:08:31 PM,"527","72.5","48","983.9"
17/09/2023 12:10:31 PM,"520","72.6","48","983.9"
17/09/2023 12:12:31 PM,"528","72.8","48","983.9"
17/09/2023 12:14:31 PM,"526","72.9","48","984.0"
17/09/2023 12:16:31 PM,"523","72.9","47","983.9"
17/09/2023 12:18:31 PM,"521","72.5","47","983.9"
17/09/2023 12:20:31 PM,"515","72.0","47","984.0"
17/09/2023 12:22:31 PM,"524","71.7","47","983.9"
17/09/2023 12:24:31 PM,"530","71.7","48","983.9"
17/09/2023 12:26:31 PM,"511","71.7","48","983.9"
17/09/2023 12:28:31 PM,"519","71.8","48","983.9"
17/09/2023 12:30:31 PM,"517","71.9","48","983.9"
17/09/2023 12:32:31 PM,"508","72.0","48","984.0"
17/09/2023 12:34:31 PM,"512","72.1","48","983.9"
17/09/2023 12:36:31 PM,"515","72.3","48","983.9"
17/09/2023 12:38:31 PM,"509","72.4","48","983.9"
17/09/2023 12:40:31 PM,"526","72.5","48","983.9"
17/09/2023 12:42:31 PM,"511","72.6","48","984.0"
17/09/2023 12:44:31 PM,"521","72.7","48","984.0"
17/09/2023 12:46:31 PM,"512","72.8","48","984.0"
17/09/2023 12:48:31 PM,"519","72.9","48","984.0"
17/09/2023 12:50:31 PM,"516","72.6","47","984.0"
17/09/2023 12:52:31 PM,"509","72.0","46","983.9"
17/09/2023 12:54:31 PM,"517","71.6","47","983.9"
17/09/2023 12:56:31 PM,"522","71.3","47","983.9"
17/09/2023 12:58:31 PM,"520","71.4","47","983.9"
17/09/2023 1:00:31 PM,"511","71.5","48","983.9"
17/09/2023 1:02:31 PM,"492","71.7","47","983.9"
17/09/2023 1:04:31 PM,"521","71.9","48","983.9"
17/09/2023 1:06:31 PM,"512","72.0","48","983.9"
17/09/2023 1:08:31 PM,"523","72.1","48","983.9"
17/09/2023 1:10:31 PM,"523","72.2","48","983.8"
17/09/2023 1:12:31 PM,"519","72.3","47","983.8"
17/09/2023 1:14:31 PM,"517","72.4","47","983.8"
17/09/2023 1:16:31 PM,"507","72.5","48","983.8"
17/09/2023 1:18:31 PM,"525","72.6","48","983.8"
17/09/2023 1:20:31 PM,"524","72.6","48","983.8"
17/09/2023 1:22:31 PM,"514","72.5","47","983.8"
17/09/2023 1:24:31 PM,"513","72.1","46","983.7"
17/09/2023 1:26:31 PM,"532","71.6","46","983.8"
17/09/2023 1:28:31 PM,"529","71.3","47","983.8"
17/09/2023 1:30:31 PM,"519","71.2","47","983.7"
17/09/2023 1:32:31 PM,"522","71.3","47","983.7"
17/09/2023 1:34:31 PM,"536","71.4","48","983.7"
17/09/2023 1:36:31 PM,"520","71.6","48","983.7"
17/09/2023 1:38:31 PM,"527","71.7","48","983.6"
17/09/2023 1:40:31 PM,"525","71.9","48","983.7"
17/09/2023 1:42:31 PM,"525","72.0","48","983.7"
17/09/2023 1:44:31 PM,"521","72.1","47","983.7"
17/09/2023 1:46:31 PM,"526","72.2","47","983.7"
17/09/2023 1:48:31 PM,"520","72.2","47","983.7"
17/09/2023 1:50:31 PM,"531","72.4","47","983.7"
17/09/2023 1:52:31 PM,"533","72.5","47","983.6"
17/09/2023 1:54:31 PM,"527","72.6","47","983.7"
17/09/2023 1:56:31 PM,"527","72.6","47","983.7"
17/09/2023 1:58:31 PM,"520","72.3","46","983.6"
17/09/2023 2:00:31 PM,"519","71.8","46","983.6"
17/09/2023 2:02:31 PM,"525","71.5","47","983.6"
17/09/2023 2:04:31 PM,"529","71.5","47","983.6"
17/09/2023 2:06:31 PM,"524","71.5","47","983.5"
17/09/2023 2:08:31 PM,"536","71.7","47","983.5"
17/09/2023 2:10:31 PM,"516","72.0","48","983.5"
17/09/2023 2:12:31 PM,"534","72.0","48","983.5"
17/09/2023 2:14:31 PM,"531","72.2","48","983.5"
17/09/2023 2:16:31 PM,"545","72.3","47","983.5"
17/09/2023 2:18:31 PM,"530","72.5","47","983.4"
17/09/2023 2:20:31 PM,"526","72.6","47","983.5"
17/09/2023 2:22:31 PM,"537","72.7","47","983.4"
17/09/2023 2:24:31 PM,"522","72.9","47","983.4"
17/09/2023 2:26:31 PM,"529","73.0","47","983.4"
17/09/2023 2:28:31 PM,"529","73.0","47","983.4"
17/09/2023 2:30:31 PM,"526","73.0","47","983.4"
17/09/2023 2:32:31 PM,"536","72.7","46","983.4"
17/09/2023 2:34:31 PM,"522","72.1","46","983.4"
17/09/2023 2:36:31 PM,"528","71.6","46","983.4"
17/09/2023 2:38:31 PM,"524","71.4","47","983.3"
17/09/2023 2:40:31 PM,"536","71.5","47","983.3"
17/09/2023 2:42:31 PM,"531","71.6","47","983.3"
17/09/2023 2:44:31 PM,"536","71.8","47","983.3"
17/09/2023 2:46:31 PM,"541","71.9","47","983.3"
17/09/2023 2:48:31 PM,"544","72.0","47","983.3"
17/09/2023 2:50:31 PM,"536","72.1","47","983.2"
17/09/2023 2:52:31 PM,"526","72.2","47","983.2"
17/09/2023 2:54:31 PM,"520","72.3","47","983.3"
17/09/2023 2:56:31 PM,"525","72.4","47","983.2"
17/09/2023 2:58:31 PM,"525","72.5","47","983.2"
17/09/2023 3:00:31 PM,"535","72.5","47","983.2"
17/09/2023 3:02:31 PM,"520","72.6","47","983.2"
17/09/2023 3:04:31 PM,"530","72.4","47","983.2"
17/09/2023 3:06:31 PM,"528","72.0","46","983.3"
17/09/2023 3:08:31 PM,"537","71.4","46","983.2"
17/09/2023 3:10:31 PM,"526","71.1","47","983.2"
17/09/2023 3:12:31 PM,"536","71.0","47","983.2"
17/09/2023 3:14:31 PM,"533","71.0","47","983.2"
17/09/2023 3:16:31 PM,"526","71.2","47","983.2"
17/09/2023 3:18:31 PM,"531","71.3","47","983.2"
17/09/2023 3:20:31 PM,"537","71.4","47","983.2"
17/09/2023 3:22:31 PM,"530","71.5","47","983.1"
17/09/2023 3:24:31 PM,"524","71.6","47","983.1"
17/09/2023 3:26:31 PM,"538","71.7","47","983.1"
17/09/2023 3:28:31 PM,"534","71.8","47","983.2"
17/09/2023 3:30:31 PM,"537","71.9","47","983.1"
17/09/2023 3:32:31 PM,"539","72.0","47","983.1"
17/09/2023 3:34:31 PM,"531","72.0","47","983.1"
17/09/2023 3:36:31 PM,"520","72.0","47","983.1"
17/09/2023 3:38:31 PM,"533","71.8","46","983.1"
17/09/2023 3:40:31 PM,"535","71.2","46","983.1"
17/09/2023 3:42:31 PM,"528","70.7","47","983.1"
17/09/2023 3:44:31 PM,"538","70.5","47","983.1"
17/09/2023 3:46:31 PM,"538","70.6","47","983.1"
17/09/2023 3:48:31 PM,"520","70.7","47","983.1"
17/09/2023 3:50:31 PM,"531","70.9","47","983.1"
17/09/2023 3:52:31 PM,"549","71.0","47","983.0"
17/09/2023 3:54:31 PM,"519","71.1","47","983.0"
17/09/2023 3:56:31 PM,"521","71.2","47","983.0"
17/09/2023 3:58:31 PM,"526","71.3","47","983.0"
17/09/2023 4:00:31 PM,"531","71.3","47","983.0"
17/09/2023 4:02:31 PM,"543","71.5","47","983.0"
17/09/2023 4:04:31 PM,"529","71.6","47","983.0"
17/09/2023 4:06:31 PM,"542","71.6","47","983.0"
17/09/2023 4:08:31 PM,"530","71.8","47","983.0"
17/09/2023 4:10:31 PM,"519","71.7","47","983.0"
17/09/2023 4:12:31 PM,"532","71.3","47","983.1"
17/09/2023 4:14:31 PM,"524","70.8","46","983.1"
17/09/2023 4:16:31 PM,"518","70.4","47","983.1"
17/09/2023 4:18:31 PM,"523","70.3","47","983.1"
17/09/2023 4:20:31 PM,"528","70.3","48","983.1"
17/09/2023 4:22:31 PM,"523","70.4","48","983.1"
17/09/2023 4:24:31 PM,"527","70.6","48","983.0"
17/09/2023 4:26:31 PM,"523","70.8","48","983.1"
17/09/2023 4:28:31 PM,"512","70.8","48","983.1"
