Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°F),Relative humidity(%),Atmospheric pressure(hPa)
16/01/2023 10:19:18 AM,"574","70.8","55","986"
16/01/2023 10:21:18 AM,"568","70.8","56","986"
16/01/2023 10:23:18 AM,"568","70.9","56","986"
16/01/2023 10:25:18 AM,"565","71.0","56","986"
16/01/2023 10:27:18 AM,"569","71.0","55","986"
16/01/2023 10:29:18 AM,"569","71.0","56","986"
16/01/2023 10:31:18 AM,"584","71.0","56","986"
16/01/2023 10:33:18 AM,"571","71.0","56","986"
16/01/2023 10:35:18 AM,"569","71.0","56","986"
16/01/2023 10:37:18 AM,"572","71.0","56","986"
16/01/2023 10:39:18 AM,"576","71.0","56","986"
16/01/2023 10:41:18 AM,"569","71.2","56","986"
16/01/2023 10:43:18 AM,"573","71.1","56","986"
16/01/2023 10:45:18 AM,"570","71.2","56","986"
16/01/2023 10:47:18 AM,"574","71.2","56","986"
16/01/2023 10:49:18 AM,"580","71.2","56","986"
16/01/2023 10:51:18 AM,"584","71.1","56","986"
16/01/2023 10:53:18 AM,"576","71.2","56","986"
16/01/2023 10:55:18 AM,"560","71.2","56","986"
16/01/2023 10:57:18 AM,"555","71.2","56","986"
16/01/2023 10:59:18 AM,"567","71.2","56","986"
16/01/2023 11:01:18 AM,"573","71.2","56","986"
16/01/2023 11:03:18 AM,"580","71.2","56","986"
16/01/2023 11:05:18 AM,"582","71.2","56","986"
16/01/2023 11:07:18 AM,"581","71.2","56","985"
16/01/2023 11:09:18 AM,"577","71.2","56","985"
16/01/2023 11:11:18 AM,"573","71.2","56","985"
16/01/2023 11:13:18 AM,"572","71.2","56","985"
16/01/2023 11:15:18 AM,"579","71.2","56","985"
16/01/2023 11:17:18 AM,"572","71.2","56","985"
16/01/2023 11:19:18 AM,"594","71.2","56","985"
16/01/2023 11:21:18 AM,"574","71.2","56","985"
16/01/2023 11:23:18 AM,"576","71.2","55","985"
16/01/2023 11:25:18 AM,"592","71.2","55","985"
16/01/2023 11:27:18 AM,"586","71.2","56","985"
16/01/2023 11:29:18 AM,"565","71.2","55","985"
16/01/2023 11:31:18 AM,"591","71.2","55","985"
16/01/2023 11:33:18 AM,"586","71.2","55","985"
16/01/2023 11:35:18 AM,"569","71.2","55","985"
16/01/2023 11:37:18 AM,"589","71.2","55","984"
16/01/2023 11:39:18 AM,"579","71.2","55","984"
16/01/2023 11:41:18 AM,"585","71.3","55","984"
16/01/2023 11:43:18 AM,"601","71.2","55","984"
16/01/2023 11:45:18 AM,"592","71.2","55","984"
16/01/2023 11:47:18 AM,"598","71.2","55","984"
16/01/2023 11:49:18 AM,"588","71.2","55","984"
16/01/2023 11:51:18 AM,"585","71.2","55","984"
16/01/2023 11:53:18 AM,"586","71.2","55","984"
16/01/2023 11:55:18 AM,"583","71.2","55","984"
16/01/2023 11:57:18 AM,"590","71.2","55","984"
16/01/2023 11:59:18 AM,"599","71.2","55","984"
16/01/2023 12:01:18 PM,"585","71.2","55","984"
16/01/2023 12:03:18 PM,"597","71.2","55","984"
16/01/2023 12:05:18 PM,"593","71.2","55","984"
16/01/2023 12:07:18 PM,"597","71.1","55","984"
16/01/2023 12:09:18 PM,"577","71.2","55","984"
16/01/2023 12:11:18 PM,"593","71.2","55","984"
16/01/2023 12:13:18 PM,"593","71.2","55","984"
16/01/2023 12:15:18 PM,"587","71.2","55","984"
16/01/2023 12:17:18 PM,"586","71.2","55","984"
16/01/2023 12:19:18 PM,"585","71.2","55","984"
16/01/2023 12:21:18 PM,"597","71.1","55","984"
16/01/2023 12:23:18 PM,"587","71.1","55","984"
16/01/2023 12:25:18 PM,"596","71.1","55","984"
16/01/2023 12:27:18 PM,"599","71.1","55","983"
16/01/2023 12:29:18 PM,"598","71.2","55","984"
16/01/2023 12:31:18 PM,"591","71.2","55","983"
16/01/2023 12:33:18 PM,"589","71.2","55","983"
16/01/2023 12:35:18 PM,"600","71.1","55","983"
16/01/2023 12:37:18 PM,"603","71.0","55","983"
16/01/2023 12:39:18 PM,"581","71.0","55","983"
16/01/2023 12:41:18 PM,"603","71.0","55","983"
16/01/2023 12:43:18 PM,"590","71.1","55","983"
16/01/2023 12:45:18 PM,"608","71.1","55","983"
16/01/2023 12:47:18 PM,"600","71.2","55","983"
16/01/2023 12:49:18 PM,"603","71.1","55","983"
16/01/2023 12:51:18 PM,"601","71.1","55","983"
16/01/2023 12:53:18 PM,"593","71.0","55","983"
16/01/2023 12:55:18 PM,"602","71.0","55","983"
16/01/2023 12:57:18 PM,"594","71.0","55","983"
16/01/2023 12:59:18 PM,"610","71.0","55","983"
16/01/2023 1:01:18 PM,"603","71.0","55","983"
16/01/2023 1:03:18 PM,"598","71.0","55","983"
16/01/2023 1:05:18 PM,"598","71.1","55","983"
16/01/2023 1:07:18 PM,"595","71.0","55","983"
16/01/2023 1:09:18 PM,"599","71.0","55","983"
16/01/2023 1:11:18 PM,"604","70.9","55","982"
16/01/2023 1:13:18 PM,"593","70.9","55","982"
16/01/2023 1:15:18 PM,"597","71.0","55","982"
16/01/2023 1:17:18 PM,"593","70.9","55","982"
16/01/2023 1:19:18 PM,"604","70.9","55","982"
16/01/2023 1:21:18 PM,"601","70.8","55","982"
16/01/2023 1:23:18 PM,"598","70.8","55","982"
16/01/2023 1:25:18 PM,"594","70.8","55","982"
16/01/2023 1:27:18 PM,"592","70.7","55","982"
16/01/2023 1:29:18 PM,"611","70.7","55","982"
16/01/2023 1:31:18 PM,"604","70.7","55","982"
16/01/2023 1:33:18 PM,"612","70.7","55","981"
16/01/2023 1:35:18 PM,"599","70.7","55","981"
16/01/2023 1:37:18 PM,"606","70.6","55","981"
16/01/2023 1:39:18 PM,"605","70.6","55","981"
16/01/2023 1:41:18 PM,"604","70.6","55","981"
16/01/2023 1:43:18 PM,"600","70.6","55","981"
16/01/2023 1:45:18 PM,"604","70.6","55","981"
16/01/2023 1:47:18 PM,"621","70.7","55","981"
16/01/2023 1:49:18 PM,"616","70.7","55","981"
16/01/2023 1:51:18 PM,"614","70.6","55","981"
16/01/2023 1:53:18 PM,"614","70.5","55","981"
16/01/2023 1:55:18 PM,"606","70.5","55","981"
16/01/2023 1:57:18 PM,"620","70.4","55","981"
16/01/2023 1:59:18 PM,"618","70.4","55","981"
16/01/2023 2:01:18 PM,"610","70.5","55","981"
16/01/2023 2:03:18 PM,"630","70.4","55","981"
16/01/2023 2:05:18 PM,"635","70.4","55","981"
16/01/2023 2:07:18 PM,"623","70.4","55","981"
16/01/2023 2:09:18 PM,"630","70.3","55","981"
16/01/2023 2:11:18 PM,"632","70.3","55","981"
16/01/2023 2:13:18 PM,"617","70.3","55","981"
16/01/2023 2:15:18 PM,"624","70.3","55","981"
16/01/2023 2:17:18 PM,"625","70.2","55","981"
16/01/2023 2:19:18 PM,"613","70.2","55","981"
16/01/2023 2:21:18 PM,"622","70.2","55","981"
16/01/2023 2:23:18 PM,"631","70.2","55","981"
16/01/2023 2:25:18 PM,"626","70.2","55","980"
16/01/2023 2:27:18 PM,"635","70.1","55","980"
16/01/2023 2:29:18 PM,"620","70.0","55","980"
16/01/2023 2:31:18 PM,"620","70.0","55","980"
16/01/2023 2:33:18 PM,"624","69.9","55","980"
16/01/2023 2:35:18 PM,"618","69.9","55","980"
16/01/2023 2:37:18 PM,"643","69.8","55","980"
16/01/2023 2:39:18 PM,"614","69.9","55","980"
16/01/2023 2:41:18 PM,"640","69.9","55","980"
16/01/2023 2:43:18 PM,"622","69.8","55","980"
16/01/2023 2:45:18 PM,"634","69.8","55","980"
16/01/2023 2:47:18 PM,"626","69.7","55","980"
16/01/2023 2:49:18 PM,"625","69.7","55","980"
16/01/2023 2:51:18 PM,"622","69.6","55","980"
16/01/2023 2:53:18 PM,"610","69.6","55","980"
16/01/2023 2:55:18 PM,"630","69.6","55","980"
16/01/2023 2:57:18 PM,"618","69.6","55","980"
16/01/2023 2:59:18 PM,"627","69.5","54","980"
16/01/2023 3:01:18 PM,"629","69.5","54","980"
16/01/2023 3:03:18 PM,"624","69.4","54","980"
16/01/2023 3:05:18 PM,"647","69.3","54","980"
16/01/2023 3:07:18 PM,"633","69.3","54","980"
16/01/2023 3:09:18 PM,"621","69.3","54","980"
16/01/2023 3:11:18 PM,"625","69.3","54","980"
16/01/2023 3:13:18 PM,"629","69.4","54","980"
16/01/2023 3:15:18 PM,"636","69.3","54","980"
16/01/2023 3:17:18 PM,"613","69.3","54","980"
16/01/2023 3:19:18 PM,"622","69.3","54","980"
16/01/2023 3:21:18 PM,"617","69.3","54","980"
16/01/2023 3:23:18 PM,"629","69.3","54","980"
16/01/2023 3:25:18 PM,"630","69.3","54","980"
16/01/2023 3:27:18 PM,"618","69.3","54","980"
16/01/2023 3:29:18 PM,"634","69.5","54","980"
16/01/2023 3:31:18 PM,"632","69.5","54","980"
16/01/2023 3:33:18 PM,"634","69.4","54","980"
16/01/2023 3:35:18 PM,"642","69.5","54","980"
16/01/2023 3:37:18 PM,"633","69.5","54","980"
16/01/2023 3:39:18 PM,"624","69.5","54","980"
16/01/2023 3:41:18 PM,"642","69.6","55","980"
16/01/2023 3:43:18 PM,"645","69.6","54","980"
16/01/2023 3:45:18 PM,"632","69.6","55","980"
16/01/2023 3:47:18 PM,"639","69.7","54","980"
16/01/2023 3:49:18 PM,"638","69.7","54","980"
16/01/2023 3:51:18 PM,"652","69.6","54","980"
16/01/2023 3:53:18 PM,"637","69.7","54","980"
16/01/2023 3:55:18 PM,"640","69.7","55","980"
16/01/2023 3:57:18 PM,"634","69.8","55","980"
16/01/2023 3:59:18 PM,"650","69.9","55","980"
16/01/2023 4:01:18 PM,"645","69.8","55","980"
16/01/2023 4:03:18 PM,"643","69.8","55","980"
16/01/2023 4:05:18 PM,"651","69.9","55","980"
16/01/2023 4:07:18 PM,"650","69.9","55","980"
16/01/2023 4:09:18 PM,"656","70.0","55","980"
16/01/2023 4:11:18 PM,"655","70.1","55","980"
16/01/2023 4:13:18 PM,"647","70.2","55","980"
16/01/2023 4:15:18 PM,"668","70.1","55","980"
16/01/2023 4:17:18 PM,"655","70.2","55","980"
16/01/2023 4:19:18 PM,"658","70.2","55","980"
16/01/2023 4:21:18 PM,"668","70.2","55","980"
16/01/2023 4:23:18 PM,"652","70.2","55","980"
16/01/2023 4:25:18 PM,"656","70.3","55","980"
16/01/2023 4:27:18 PM,"651","70.3","55","980"
16/01/2023 4:29:18 PM,"652","70.3","55","980"
16/01/2023 4:31:18 PM,"644","70.3","55","980"
16/01/2023 4:33:18 PM,"652","70.3","55","980"
16/01/2023 4:35:18 PM,"670","70.3","55","980"
16/01/2023 4:37:18 PM,"665","70.4","55","980"
16/01/2023 4:39:18 PM,"651","70.4","55","980"
16/01/2023 4:41:18 PM,"656","70.5","55","980"
16/01/2023 4:43:18 PM,"679","70.5","55","980"
16/01/2023 4:45:18 PM,"668","70.5","55","980"
16/01/2023 4:47:18 PM,"671","70.5","55","979"
16/01/2023 4:49:18 PM,"654","70.5","55","979"
16/01/2023 4:51:18 PM,"655","70.6","55","979"
16/01/2023 4:53:18 PM,"676","70.6","55","979"
16/01/2023 4:55:18 PM,"649","70.6","55","979"
16/01/2023 4:57:18 PM,"672","70.7","55","979"
16/01/2023 4:59:18 PM,"668","70.6","55","979"
16/01/2023 5:01:18 PM,"665","70.6","55","979"
16/01/2023 5:03:18 PM,"687","70.6","55","979"
16/01/2023 5:05:18 PM,"664","70.6","55","979"
16/01/2023 5:07:18 PM,"656","70.5","55","979"
16/01/2023 5:09:18 PM,"668","70.4","55","979"
16/01/2023 5:11:18 PM,"669","70.5","55","979"
16/01/2023 5:13:18 PM,"667","70.5","55","979"
16/01/2023 5:15:18 PM,"660","70.5","55","979"
16/01/2023 5:17:18 PM,"659","70.4","55","979"
16/01/2023 5:19:18 PM,"683","70.3","55","979"
16/01/2023 5:21:18 PM,"671","70.3","55","979"
16/01/2023 5:23:18 PM,"674","70.3","55","979"
16/01/2023 5:25:18 PM,"686","70.2","55","979"
16/01/2023 5:27:18 PM,"665","70.1","55","979"
16/01/2023 5:29:18 PM,"673","70.1","55","979"
16/01/2023 5:31:18 PM,"663","70.2","55","978"
16/01/2023 5:33:18 PM,"667","70.1","55","978"
16/01/2023 5:35:18 PM,"677","70.1","55","978"
16/01/2023 5:37:18 PM,"681","70.0","54","978"
16/01/2023 5:39:18 PM,"663","70.0","54","978"
16/01/2023 5:41:18 PM,"663","69.9","54","978"
16/01/2023 5:43:18 PM,"655","69.8","54","978"
16/01/2023 5:45:18 PM,"679","69.7","54","978"
16/01/2023 5:47:18 PM,"660","69.7","54","978"
16/01/2023 5:49:18 PM,"672","69.7","54","978"
16/01/2023 5:51:18 PM,"655","69.6","54","978"
16/01/2023 5:53:18 PM,"672","69.6","54","978"
16/01/2023 5:55:18 PM,"667","69.6","54","978"
16/01/2023 5:57:18 PM,"678","69.6","54","978"
16/01/2023 5:59:18 PM,"668","69.4","54","978"
16/01/2023 6:01:18 PM,"674","69.4","54","978"
16/01/2023 6:03:18 PM,"660","69.3","54","978"
16/01/2023 6:05:18 PM,"667","69.3","54","978"
16/01/2023 6:07:18 PM,"668","69.3","54","978"
16/01/2023 6:09:18 PM,"677","69.3","54","978"
16/01/2023 6:11:18 PM,"674","69.3","54","978"
16/01/2023 6:13:18 PM,"667","69.3","54","978"
16/01/2023 6:15:18 PM,"667","69.2","54","978"
16/01/2023 6:17:18 PM,"676","69.2","54","978"
16/01/2023 6:19:18 PM,"681","69.1","54","978"
16/01/2023 6:21:18 PM,"672","69.1","54","978"
16/01/2023 6:23:18 PM,"678","69.1","54","978"
16/01/2023 6:25:18 PM,"669","69.1","54","978"
16/01/2023 6:27:18 PM,"672","69.1","54","978"
16/01/2023 6:29:18 PM,"665","69.1","54","978"
16/01/2023 6:31:18 PM,"679","69.0","54","978"
16/01/2023 6:33:18 PM,"676","68.9","54","978"
16/01/2023 6:35:18 PM,"662","68.8","54","977"
16/01/2023 6:37:18 PM,"683","68.8","54","977"
16/01/2023 6:39:18 PM,"670","68.7","54","977"
16/01/2023 6:41:18 PM,"669","68.8","54","977"
16/01/2023 6:43:18 PM,"678","68.8","54","977"
16/01/2023 6:45:18 PM,"667","68.8","54","977"
16/01/2023 6:47:18 PM,"691","68.8","54","977"
16/01/2023 6:49:18 PM,"678","68.7","54","977"
16/01/2023 6:51:18 PM,"659","68.7","54","977"
16/01/2023 6:53:18 PM,"671","68.6","54","977"
16/01/2023 6:55:18 PM,"681","68.7","54","977"
16/01/2023 6:57:18 PM,"682","68.8","54","977"
16/01/2023 6:59:18 PM,"694","68.8","54","977"
16/01/2023 7:01:18 PM,"668","68.8","54","977"
16/01/2023 7:03:18 PM,"691","68.8","54","977"
16/01/2023 7:05:18 PM,"692","68.7","54","977"
16/01/2023 7:07:18 PM,"685","68.7","54","977"
16/01/2023 7:09:18 PM,"687","68.7","54","977"
16/01/2023 7:11:18 PM,"689","68.7","54","977"
16/01/2023 7:13:18 PM,"692","68.8","54","977"
16/01/2023 7:15:18 PM,"691","68.8","54","977"
16/01/2023 7:17:18 PM,"676","68.8","54","977"
16/01/2023 7:19:18 PM,"687","68.8","54","977"
16/01/2023 7:21:18 PM,"701","68.7","54","977"
16/01/2023 7:23:18 PM,"688","68.7","54","977"
16/01/2023 7:25:18 PM,"690","68.7","54","977"
16/01/2023 7:27:18 PM,"694","68.7","54","977"
16/01/2023 7:29:18 PM,"687","68.8","54","977"
16/01/2023 7:31:18 PM,"691","68.8","54","977"
16/01/2023 7:33:18 PM,"698","68.8","54","977"
16/01/2023 7:35:18 PM,"699","68.8","54","977"
16/01/2023 7:37:18 PM,"677","68.8","54","977"
16/01/2023 7:39:18 PM,"690","68.8","54","977"
16/01/2023 7:41:18 PM,"694","68.8","54","977"
16/01/2023 7:43:18 PM,"700","68.8","54","977"
16/01/2023 7:45:18 PM,"695","68.9","54","977"
16/01/2023 7:47:18 PM,"687","69.0","54","977"
16/01/2023 7:49:18 PM,"693","69.0","54","977"
16/01/2023 7:51:18 PM,"700","69.0","54","977"
16/01/2023 7:53:18 PM,"698","68.9","54","977"
16/01/2023 7:55:18 PM,"703","68.9","54","977"
16/01/2023 7:57:18 PM,"695","69.0","54","977"
16/01/2023 7:59:18 PM,"690","69.0","54","977"
16/01/2023 8:01:18 PM,"700","69.0","54","977"
16/01/2023 8:03:18 PM,"685","69.0","54","977"
16/01/2023 8:05:18 PM,"696","68.9","54","977"
16/01/2023 8:07:18 PM,"705","69.0","54","977"
16/01/2023 8:09:18 PM,"703","69.0","54","977"
16/01/2023 8:11:18 PM,"699","69.0","54","977"
16/01/2023 8:13:18 PM,"686","69.0","54","977"
16/01/2023 8:15:18 PM,"694","69.0","54","977"
16/01/2023 8:17:18 PM,"699","69.0","54","977"
16/01/2023 8:19:18 PM,"691","69.0","54","976"
16/01/2023 8:21:18 PM,"707","69.1","54","976"
16/01/2023 8:23:18 PM,"699","69.1","54","976"
16/01/2023 8:25:18 PM,"703","69.1","54","976"
16/01/2023 8:27:18 PM,"699","69.1","54","976"
16/01/2023 8:29:18 PM,"694","69.1","54","976"
16/01/2023 8:31:18 PM,"695","69.0","54","976"
16/01/2023 8:33:18 PM,"697","69.0","54","976"
16/01/2023 8:35:18 PM,"686","69.0","54","976"
16/01/2023 8:37:18 PM,"709","69.1","54","976"
16/01/2023 8:39:18 PM,"695","69.1","54","976"
16/01/2023 8:41:18 PM,"694","69.1","54","976"
16/01/2023 8:43:18 PM,"692","69.1","54","976"
16/01/2023 8:45:18 PM,"689","69.1","54","976"
16/01/2023 8:47:18 PM,"682","69.0","54","976"
16/01/2023 8:49:18 PM,"705","69.0","54","976"
16/01/2023 8:51:18 PM,"682","69.1","54","976"
16/01/2023 8:53:18 PM,"684","69.1","54","976"
16/01/2023 8:55:18 PM,"680","69.2","54","976"
16/01/2023 8:57:18 PM,"688","69.1","54","976"
16/01/2023 8:59:18 PM,"691","69.2","54","976"
16/01/2023 9:01:18 PM,"701","69.0","54","976"
16/01/2023 9:03:18 PM,"682","69.0","54","976"
16/01/2023 9:05:18 PM,"684","69.0","54","976"
16/01/2023 9:07:18 PM,"720","69.1","54","976"
16/01/2023 9:09:18 PM,"705","69.1","54","976"
16/01/2023 9:11:18 PM,"684","69.1","54","976"
16/01/2023 9:13:18 PM,"688","69.2","54","976"
16/01/2023 9:15:18 PM,"691","69.2","54","976"
16/01/2023 9:17:18 PM,"685","69.1","54","976"
16/01/2023 9:19:18 PM,"685","69.1","54","976"
16/01/2023 9:21:18 PM,"693","69.1","54","976"
16/01/2023 9:23:18 PM,"703","69.1","54","975"
16/01/2023 9:25:18 PM,"685","69.2","54","975"
16/01/2023 9:27:18 PM,"697","69.2","54","975"
16/01/2023 9:29:18 PM,"677","69.2","54","975"
16/01/2023 9:31:18 PM,"691","69.2","54","975"
16/01/2023 9:33:18 PM,"691","69.1","54","975"
16/01/2023 9:35:18 PM,"675","69.1","54","975"
16/01/2023 9:37:18 PM,"685","69.2","54","975"
16/01/2023 9:39:18 PM,"673","69.2","54","975"
16/01/2023 9:41:18 PM,"676","69.2","54","975"
16/01/2023 9:43:18 PM,"680","69.2","54","975"
16/01/2023 9:45:18 PM,"701","69.2","54","975"
16/01/2023 9:47:18 PM,"691","69.2","54","975"
16/01/2023 9:49:18 PM,"677","69.1","54","975"
16/01/2023 9:51:18 PM,"692","69.2","54","975"
16/01/2023 9:53:18 PM,"673","69.2","54","975"
16/01/2023 9:55:18 PM,"695","69.3","54","975"
16/01/2023 9:57:18 PM,"675","69.3","54","975"
16/01/2023 9:59:18 PM,"675","69.3","54","975"
16/01/2023 10:01:18 PM,"670","69.2","54","975"
16/01/2023 10:03:18 PM,"674","69.2","54","975"
16/01/2023 10:05:18 PM,"677","69.2","54","975"
16/01/2023 10:07:18 PM,"669","69.2","54","975"
16/01/2023 10:09:18 PM,"675","69.2","54","975"
16/01/2023 10:11:18 PM,"671","69.3","54","975"
16/01/2023 10:13:18 PM,"676","69.3","54","975"
16/01/2023 10:15:18 PM,"663","69.3","54","975"
16/01/2023 10:17:18 PM,"665","69.3","54","975"
16/01/2023 10:19:18 PM,"660","69.2","54","975"
16/01/2023 10:21:18 PM,"674","69.2","54","975"
16/01/2023 10:23:18 PM,"662","69.2","54","975"
16/01/2023 10:25:18 PM,"667","69.2","54","975"
16/01/2023 10:27:18 PM,"669","69.3","54","975"
16/01/2023 10:29:18 PM,"673","69.3","54","975"
16/01/2023 10:31:18 PM,"671","69.3","54","974"
16/01/2023 10:33:18 PM,"663","69.3","54","974"
16/01/2023 10:35:18 PM,"667","69.3","54","975"
16/01/2023 10:37:18 PM,"656","69.2","54","974"
16/01/2023 10:39:18 PM,"671","69.2","54","974"
16/01/2023 10:41:18 PM,"652","69.3","54","974"
16/01/2023 10:43:18 PM,"672","69.3","54","974"
16/01/2023 10:45:18 PM,"662","69.3","54","974"
16/01/2023 10:47:18 PM,"649","69.3","54","974"
16/01/2023 10:49:18 PM,"667","69.3","54","974"
16/01/2023 10:51:18 PM,"662","69.3","54","974"
16/01/2023 10:53:18 PM,"652","69.3","54","974"
16/01/2023 10:55:18 PM,"661","69.3","54","974"
16/01/2023 10:57:18 PM,"669","69.3","54","974"
16/01/2023 10:59:18 PM,"654","69.3","54","974"
16/01/2023 11:01:18 PM,"657","69.3","54","974"
16/01/2023 11:03:18 PM,"661","69.3","54","974"
16/01/2023 11:05:18 PM,"653","69.3","54","974"
16/01/2023 11:07:18 PM,"657","69.3","54","974"
16/01/2023 11:09:18 PM,"652","69.3","54","974"
16/01/2023 11:11:18 PM,"640","69.3","54","974"
16/01/2023 11:13:18 PM,"641","69.3","54","974"
16/01/2023 11:15:18 PM,"653","69.3","54","974"
16/01/2023 11:17:18 PM,"654","69.4","54","974"
16/01/2023 11:19:18 PM,"658","69.3","54","974"
16/01/2023 11:21:18 PM,"645","69.3","54","974"
16/01/2023 11:23:18 PM,"635","69.4","54","974"
16/01/2023 11:25:18 PM,"662","69.3","54","974"
16/01/2023 11:27:18 PM,"645","69.3","54","974"
16/01/2023 11:29:18 PM,"657","69.3","54","974"
16/01/2023 11:31:18 PM,"649","69.3","54","974"
16/01/2023 11:33:18 PM,"649","69.4","54","974"
16/01/2023 11:35:18 PM,"641","69.3","54","974"
16/01/2023 11:37:18 PM,"660","69.3","54","974"
16/01/2023 11:39:18 PM,"658","69.3","54","974"
16/01/2023 11:41:18 PM,"626","69.3","54","974"
16/01/2023 11:43:18 PM,"643","69.3","54","974"
16/01/2023 11:45:18 PM,"658","69.3","54","974"
16/01/2023 11:47:18 PM,"633","69.4","54","974"
16/01/2023 11:49:18 PM,"655","69.4","54","974"
16/01/2023 11:51:18 PM,"654","69.4","54","974"
16/01/2023 11:53:18 PM,"667","69.3","54","973"
16/01/2023 11:55:18 PM,"635","69.3","54","973"
16/01/2023 11:57:18 PM,"625","69.3","54","973"
16/01/2023 11:59:18 PM,"640","69.3","54","973"
17/01/2023 12:01:18 AM,"637","69.3","54","973"
17/01/2023 12:03:18 AM,"633","69.4","54","973"
17/01/2023 12:05:18 AM,"644","69.3","54","973"
17/01/2023 12:07:18 AM,"645","69.4","54","973"
17/01/2023 12:09:18 AM,"631","69.4","54","973"
17/01/2023 12:11:18 AM,"645","69.4","54","973"
17/01/2023 12:13:18 AM,"645","69.3","54","973"
17/01/2023 12:15:18 AM,"638","69.3","54","973"
17/01/2023 12:17:18 AM,"642","69.3","54","973"
17/01/2023 12:19:18 AM,"624","69.4","54","973"
17/01/2023 12:21:18 AM,"642","69.5","54","973"
17/01/2023 12:23:18 AM,"651","69.4","54","973"
17/01/2023 12:25:18 AM,"645","69.4","54","973"
17/01/2023 12:27:18 AM,"644","69.4","54","973"
17/01/2023 12:29:18 AM,"645","69.4","54","973"
17/01/2023 12:31:18 AM,"641","69.3","54","973"
17/01/2023 12:33:18 AM,"639","69.3","54","973"
17/01/2023 12:35:18 AM,"639","69.4","54","973"
17/01/2023 12:37:18 AM,"629","69.5","54","973"
17/01/2023 12:39:18 AM,"639","69.5","54","973"
17/01/2023 12:41:18 AM,"639","69.4","54","973"
17/01/2023 12:43:18 AM,"638","69.4","54","973"
17/01/2023 12:45:18 AM,"629","69.4","54","973"
17/01/2023 12:47:18 AM,"630","69.3","54","972"
17/01/2023 12:49:18 AM,"637","69.4","54","972"
17/01/2023 12:51:18 AM,"634","69.3","54","972"
17/01/2023 12:53:18 AM,"632","69.4","54","972"
17/01/2023 12:55:18 AM,"632","69.4","54","972"
17/01/2023 12:57:18 AM,"631","69.4","54","972"
17/01/2023 12:59:18 AM,"625","69.4","54","972"
17/01/2023 1:01:18 AM,"632","69.4","54","972"
17/01/2023 1:03:18 AM,"645","69.3","54","972"
17/01/2023 1:05:18 AM,"636","69.3","54","972"
17/01/2023 1:07:18 AM,"632","69.3","54","972"
17/01/2023 1:09:18 AM,"636","69.4","54","972"
17/01/2023 1:11:18 AM,"644","69.4","54","972"
17/01/2023 1:13:18 AM,"634","69.4","54","972"
17/01/2023 1:15:18 AM,"615","69.4","54","972"
17/01/2023 1:17:18 AM,"639","69.3","54","972"
17/01/2023 1:19:18 AM,"633","69.3","54","972"
17/01/2023 1:21:18 AM,"633","69.3","54","972"
17/01/2023 1:23:18 AM,"641","69.3","54","972"
17/01/2023 1:25:18 AM,"633","69.3","54","972"
17/01/2023 1:27:18 AM,"630","69.3","54","972"
17/01/2023 1:29:18 AM,"635","69.4","54","972"
17/01/2023 1:31:18 AM,"634","69.4","54","972"
17/01/2023 1:33:18 AM,"645","69.3","54","972"
17/01/2023 1:35:18 AM,"648","69.3","54","972"
17/01/2023 1:37:18 AM,"641","69.3","54","972"
17/01/2023 1:39:18 AM,"632","69.3","54","972"
17/01/2023 1:41:18 AM,"638","69.3","54","972"
17/01/2023 1:43:18 AM,"630","69.3","54","972"
17/01/2023 1:45:18 AM,"636","69.4","54","972"
17/01/2023 1:47:18 AM,"635","69.3","54","972"
17/01/2023 1:49:18 AM,"627","69.3","54","972"
17/01/2023 1:51:18 AM,"636","69.3","54","972"
17/01/2023 1:53:18 AM,"635","69.3","54","972"
17/01/2023 1:55:18 AM,"631","69.3","54","972"
17/01/2023 1:57:18 AM,"622","69.3","54","972"
17/01/2023 1:59:18 AM,"630","69.3","54","972"
17/01/2023 2:01:18 AM,"638","69.4","54","972"
17/01/2023 2:03:18 AM,"626","69.4","54","972"
17/01/2023 2:05:18 AM,"640","69.3","54","972"
17/01/2023 2:07:18 AM,"628","69.3","54","972"
17/01/2023 2:09:18 AM,"630","69.3","54","972"
17/01/2023 2:11:18 AM,"624","69.3","54","972"
17/01/2023 2:13:18 AM,"638","69.3","54","972"
17/01/2023 2:15:18 AM,"620","69.3","54","972"
17/01/2023 2:17:18 AM,"624","69.3","54","972"
17/01/2023 2:19:18 AM,"635","69.3","54","972"
17/01/2023 2:21:18 AM,"626","69.4","54","972"
17/01/2023 2:23:18 AM,"627","69.3","54","972"
17/01/2023 2:25:18 AM,"616","69.3","54","972"
17/01/2023 2:27:18 AM,"639","69.3","54","972"
17/01/2023 2:29:18 AM,"636","69.3","54","972"
17/01/2023 2:31:18 AM,"621","69.3","54","972"
17/01/2023 2:33:18 AM,"629","69.3","54","972"
17/01/2023 2:35:18 AM,"628","69.3","54","972"
17/01/2023 2:37:18 AM,"633","69.3","54","972"
17/01/2023 2:39:18 AM,"637","69.3","54","972"
17/01/2023 2:41:18 AM,"626","69.3","54","972"
17/01/2023 2:43:18 AM,"622","69.3","54","972"
17/01/2023 2:45:18 AM,"623","69.3","54","972"
17/01/2023 2:47:18 AM,"629","69.3","54","972"
17/01/2023 2:49:18 AM,"610","69.3","54","971"
17/01/2023 2:51:18 AM,"622","69.3","54","972"
